mu,P
1419.7890625,-0.04913333333334459
1419.7900390625,-0.04914791666664673
1419.791015625,-0.049820370370345965
1419.7919921875,-0.04543171296294093
1419.79296875,-0.040245833333342675
1419.7939453125,-0.041638194444443624
1419.794921875,-0.03872708333334863
1419.7958984375,-0.042215046296266635
1419.796875,-0.04071759259261027
1419.7978515625,-0.04171458333332253
1419.798828125,-0.043733796296287694
1419.7998046875,-0.0466349537037066
1419.80078125,-0.04660393518517265
1419.8017578125,-0.04554004629628266
1419.802734375,-0.045362268518522965
1419.8037109375,-0.03931018518518534
1419.8046875,-0.04083958333335218
1419.8056640625,-0.035814351851862596
1419.806640625,-0.035501388888919405
1419.8076171875,-0.0319004629629832
1419.80859375,-0.032926620370398695
1419.8095703125,-0.03323981481481417
1419.810546875,-0.030349074074090834
1419.8115234375,-0.028932407407422995
1419.8125,-0.029875462962965654
1419.8134765625,-0.03590509259259801
1419.814453125,-0.034896064814834114
1419.8154296875,-0.038404861111106324
1419.81640625,-0.03353379629625806
1419.8173828125,-0.0382247685185505
1419.818359375,-0.03663171296297859
1419.8193359375,-0.03202199074076271
1419.8203125,-0.02941967592594087
1419.8212890625,-0.028162268518535438
1419.822265625,-0.02694976851850387
1419.8232421875,-0.02290625000001739
1419.82421875,-0.01921805555555084
1419.8251953125,-0.019188657407409326
1419.826171875,-0.025445601851850016
1419.8271484375,-0.021308796296302474
1419.828125,-0.02427708333332523
1419.8291015625,-0.027724305555569744
1419.830078125,-0.0248002314814804
1419.8310546875,-0.03186828703701286
1419.83203125,-0.028900694444445544
1419.8330078125,-0.028300462962961435
1419.833984375,-0.021971759259227168
1419.8349609375,-0.022419444444408975
1419.8359375,-0.023143981481495907
1419.8369140625,-0.02130879629630022
1419.837890625,-0.022940046296289946
1419.8388671875,-0.019204861111105555
1419.83984375,-0.01976527777776042
1419.8408203125,-0.014186574074076324
1419.841796875,-0.019713888888856154
1419.8427734375,-0.02297453703703288
1419.84375,-0.017817361111099203
1419.8447265625,-0.015438888888913737
1419.845703125,-0.017638194444450445
1419.8466796875,-0.02030300925925523
1419.84765625,-0.018644907407427257
1419.8486328125,-0.014291203703684271
1419.849609375,-0.014632175925941314
1419.8505859375,-0.008067592592585123
1419.8515625,-0.013326620370384309
1419.8525390625,-0.0075819444444215015
1419.853515625,-0.010891898148157308
1419.8544921875,-0.005406249999981984
1419.85546875,-0.007864583333350206
1419.8564453125,-0.007113425925945514
1419.857421875,-0.008767592592624614
1419.8583984375,-0.013494444444438066
1419.859375,-0.01069953703703653
1419.8603515625,-0.017528009259240005
1419.861328125,-0.013421296296284203
1419.8623046875,-0.015313194444444766
1419.86328125,-0.00783055555553164
1419.8642578125,-0.00967499999998282
1419.865234375,-0.00298703703704063
1419.8662109375,-0.007778240740727132
1419.8671875,-0.0025692129629676487
1419.8681640625,-0.0003451388888580209
1419.869140625,-0.0021187500000108854
1419.8701171875,0.0009011574073818967
1419.87109375,0.0006821759259116593
1419.8720703125,0.004810185185187072
1419.873046875,-0.0007425925925622634
1419.8740234375,-0.0042810185185268605
1419.875,0.001092129629627202
1419.8759765625,-0.0018953703703557287
1419.876953125,-0.001788657407424019
1419.8779296875,-0.004079861111100104
1419.87890625,-0.002430787037012352
1419.8798828125,0.0008067129629458781
1419.880859375,0.00418773148147228
1419.8818359375,0.004622685185191812
1419.8828125,0.0032844907407203585
1419.8837890625,0.006003240740752323
1419.884765625,0.006575462962956405
1419.8857421875,0.012605555555545895
1419.88671875,0.009122453703693172
1419.8876953125,0.01132824074071422
1419.888671875,0.010769675925920437
1419.8896484375,0.007858564814794982
1419.890625,0.0026655092592597312
1419.8916015625,0.0048594907407488504
1419.892578125,0.007078935185187255
1419.8935546875,0.003674768518538269
1419.89453125,0.009731944444439337
1419.8955078125,-1.3425925928085064e-05
1419.896484375,-0.0007932870370196015
1419.8974609375,0.0052305555555553634
1419.8984375,0.0001958333333377323
1419.8994140625,0.007573611111086079
1419.900390625,0.003703703703693162
1419.9013671875,0.013001851851872597
1419.90234375,0.009546759259274212
1419.9033203125,0.010243981481475315
1419.904296875,0.015457870370380026
1419.9052734375,0.006792361111083514
1419.90625,0.009271527777785685
1419.9072265625,0.005419212962960268
1419.908203125,0.007019444444441368
1419.9091796875,0.010473148148144141
1419.91015625,0.017254398148133294
1419.9111328125,0.01949652777777946
1419.912109375,0.02303287037035331
1419.9130859375,0.02197962962961179
1419.9140625,0.021034490740761216
1419.9150390625,0.023303009259254992
1419.916015625,0.020663194444451496
1419.9169921875,0.01741250000000459
1419.91796875,0.01614444444446941
1419.9189453125,0.0154287037037365
1419.919921875,0.012334953703702585
1419.9208984375,0.007475231481516614
1419.921875,0.010442824074063132
1419.9228515625,0.012972685185174247
1419.923828125,0.017329398148154943
1419.9248046875,0.01236990740740187
1419.92578125,0.010820138888903699
1419.9267578125,0.00916273148150253
1419.927734375,0.016578472222229936
1419.9287109375,0.021267361111136456
1419.9296875,0.021271064814806402
1419.9306640625,0.01598657407410648
1419.931640625,0.011953240740740148
1419.9326171875,0.013587499999980837
1419.93359375,0.012478703703692466
1419.9345703125,0.007594444444422968
1419.935546875,0.00294699074073493
1419.9365234375,0.0016905092592446164
1419.9375,0.006979398148143154
1419.9384765625,0.0072784722222473935
1419.939453125,0.006597916666646137
1419.9404296875,0.01354791666665777
1419.94140625,0.01773958333332369
1419.9423828125,0.018962962962967258
1419.943359375,0.016305092592564227
1419.9443359375,0.022366435185205605
1419.9453125,0.018487500000005905
1419.9462890625,0.022153703703714934
1419.947265625,0.014433564814837041
1419.9482421875,0.01449675925926611
1419.94921875,0.01568819444445007
1419.9501953125,0.010969444444462507
1419.951171875,0.0118206018518562
1419.9521484375,0.009515509259257836
1419.953125,0.012364120370354916
1419.9541015625,0.014653472222230079
1419.955078125,0.013906944444454956
1419.9560546875,0.02067222222221516
1419.95703125,0.017735648148164515
1419.9580078125,0.013566203703704434
1419.958984375,0.018904398148145797
1419.9599609375,0.02212060185184355
1419.9609375,0.01747638888888442
1419.9619140625,0.015495138888867057
1419.962890625,0.019741898148138325
1419.9638671875,0.016628009259268092
1419.96484375,0.011726157407403893
1419.9658203125,0.010116666666654929
1419.966796875,0.01097523148150774
1419.9677734375,0.01605069444445803
1419.96875,0.018843287037015658
1419.9697265625,0.015514120370362938
1419.970703125,0.017088888888910688
1419.9716796875,0.022734490740740146
1419.97265625,0.018331944444407944
1419.9736328125,0.01909652777780049
1419.974609375,0.020864814814804126
1419.9755859375,0.02929467592592388
1419.9765625,0.022299305555542378
1419.9775390625,0.01840069444443586
1419.978515625,0.020572685185210722
1419.9794921875,0.02301226851853986
1419.98046875,0.016203009259263063
1419.9814453125,0.02019814814811987
1419.982421875,0.021928240740695767
1419.9833984375,0.02196111111111116
1419.984375,0.019467824074079727
1419.9853515625,0.018346527777793813
1419.986328125,0.02219305555555555
1419.9873046875,0.026718287037014513
1419.98828125,0.023889120370395867
1419.9892578125,0.02012847222221119
1419.990234375,0.017954861111112934
1419.9912109375,0.02728148148146622
1419.9921875,0.0238719907407066
1419.9931640625,0.02072662037039393
1419.994140625,0.022107175925934655
1419.9951171875,0.024264814814810274
1419.99609375,0.029337962962968374
1419.9970703125,0.021693981481479385
1419.998046875,0.04097453703703205
1419.9990234375,0.08843194444443715
1420.0,0.10062916666666204
1420.0009765625,0.10062916666666204
1420.001953125,0.046310185185169425
1420.0029296875,0.03460069444447304
1420.00390625,0.04162453703701453
1420.0048828125,0.03744050925925236
1420.005859375,0.03016157407407435
1420.0068359375,0.029836574074060918
1420.0078125,0.02453240740740531
1420.0087890625,0.024863194444432375
1420.009765625,0.022342361111111108
1420.0107421875,0.02007592592594281
1420.01171875,0.02000370370369777
1420.0126953125,0.01525925925926803
1420.013671875,0.01754467592593121
1420.0146484375,0.018460879629633307
1420.015625,0.019922916666661013
1420.0166015625,0.020500000000022632
1420.017578125,0.021810879629643013
1420.0185546875,0.022296759259233263
1420.01953125,0.023646064814825608
1420.0205078125,0.023752777777787903
1420.021484375,0.012077777777759948
1420.0224609375,0.01786319444444031
1420.0234375,0.018259259259246485
1420.0244140625,0.015896296296294056
1420.025390625,0.01627152777776643
1420.0263671875,0.008977546296313428
1420.02734375,0.013929398148169975
1420.0283203125,0.014375462962961343
1420.029296875,0.01817569444443545
1420.0302734375,0.017120601851850145
1420.03125,0.02300185185184329
1420.0322265625,0.024342824074047916
1420.033203125,0.026801157407380267
1420.0341796875,0.023871296296323466
1420.03515625,0.021609490740743507
1420.0361328125,0.023334953703700062
1420.037109375,0.023653009259224016
1420.0380859375,0.023175694444444377
1420.0390625,0.01944050925927998
1420.0400390625,0.018024768518518936
1420.041015625,0.016280092592593755
1420.0419921875,0.017511342592563005
1420.04296875,0.01431365740742747
1420.0439453125,0.01861111111110826
1420.044921875,0.02301435185182323
1420.0458984375,0.020354166666647924
1420.046875,0.025260185185166397
1420.0478515625,0.02464351851851591
1420.048828125,0.025585416666685026
1420.0498046875,0.03059050925925424
1420.05078125,0.02654768518519549
1420.0517578125,0.02877824074071745
1420.052734375,0.023812499999997176
1420.0537109375,0.024122685185183713
1420.0546875,0.01884467592590506
1420.0556640625,0.02476249999996209
1420.056640625,0.016245138888910663
1420.0576171875,0.01915300925929578
1420.05859375,0.015757407407379395
1420.0595703125,0.01804629629630497
1420.060546875,0.02199537037037791
1420.0615234375,0.020374537037049088
1420.0625,0.023981481481501428
1420.0634765625,0.02054537037038584
1420.064453125,0.025559722222227955
1420.0654296875,0.02379953703701239
1420.06640625,0.0238879629629765
1420.0673828125,0.023378935185182692
1420.068359375,0.02227777777779324
1420.0693359375,0.023112500000017924
1420.0703125,0.018363425925895967
1420.0712890625,0.021059027777774596
1420.072265625,0.022650000000006824
1420.0732421875,0.022463657407413497
1420.07421875,0.021784027777790073
1420.0751953125,0.022464120370375904
1420.076171875,0.0318087962962844
1420.0771484375,0.02987175925926869
1420.078125,0.03440671296299105
1420.0791015625,0.026684027777772432
1420.080078125,0.02938078703703513
1420.0810546875,0.031778703703696363
1420.08203125,0.028993287037060157
1420.0830078125,0.03333657407405765
1420.083984375,0.023481944444440548
1420.0849609375,0.028342592592581598
1420.0859375,0.02958611111106533
1420.0869140625,0.02388842592592756
1420.087890625,0.026302546296283893
1420.0888671875,0.027288194444452154
1420.08984375,0.03005810185184588
1420.0908203125,0.029617824074063867
1420.091796875,0.03503842592590376
1420.0927734375,0.03373148148149631
1420.09375,0.03464259259258795
1420.0947265625,0.031206944444423627
1420.095703125,0.0327402777777685
1420.0966796875,0.031811342592598574
1420.09765625,0.03185972222222214
1420.0986328125,0.032456250000006986
1420.099609375,0.02756944444445151
1420.1005859375,0.02824513888888362
1420.1015625,0.02617592592594262
1420.1025390625,0.023546296296302123
1420.103515625,0.02298749999998791
1420.1044921875,0.022405092592597785
1420.10546875,0.024565046296276236
1420.1064453125,0.02144467592590878
1420.107421875,0.027508101851889045
1420.1083984375,0.025574768518523052
1420.109375,0.02997754629629645
1420.1103515625,0.028764120370402473
1420.111328125,0.02645185185187824
1420.1123046875,0.025884490740722136
1420.11328125,0.02400300925923527
1420.1142578125,0.026594444444458135
1420.115234375,0.02070810185185528
1420.1162109375,0.025830324074071282
1420.1171875,0.02404837962963175
1420.1181640625,0.02609305555557439
1420.119140625,0.02985648148148815
1420.1201171875,0.026275231481493123
1420.12109375,0.030935185185204193
1420.1220703125,0.03304305555556949
1420.123046875,0.033533796296299316
1420.1240234375,0.029365046296287847
1420.125,0.035988425925936866
1420.1259765625,0.0321597222222209
1420.126953125,0.029727546296296706
1420.1279296875,0.026840740740743187
1420.12890625,0.02798379629630804
1420.1298828125,0.02869120370369661
1420.130859375,0.02421064814815713
1420.1318359375,0.027754166666682328
1420.1328125,0.028723148148135494
1420.1337890625,0.028655787037040092
1420.134765625,0.03194953703705839
1420.1357421875,0.03004745370371757
1420.13671875,0.036152314814827606
1420.1376953125,0.03718819444444477
1420.138671875,0.0353902777777555
1420.1396484375,0.03634699074073059
1420.140625,0.03732453703704207
1420.1416015625,0.04163657407403924
1420.142578125,0.034318518518508284
1420.1435546875,0.03591412037037794
1420.14453125,0.03127361111112974
1420.1455078125,0.0348678240740742
1420.146484375,0.03192847222224594
1420.1474609375,0.03277708333333599
1420.1484375,0.03679259259259754
1420.1494140625,0.033527546296278014
1420.150390625,0.03923680555557952
1420.1513671875,0.03639467592593559
1420.15234375,0.041165509259261775
1420.1533203125,0.03555462962963651
1420.154296875,0.038880092592615385
1420.1552734375,0.04491111111111113
1420.15625,0.04301412037034794
1420.1572265625,0.03720185185186304
1420.158203125,0.03817638888889939
1420.1591796875,0.039105092592571875
1420.16015625,0.0323733796296292
1420.1611328125,0.03412476851852393
1420.162109375,0.03365879629628465
1420.1630859375,0.035907407407430425
1420.1640625,0.03655115740737872
1420.1650390625,0.03607638888889879
1420.166015625,0.04111319444443495
1420.1669921875,0.0437807870370679
1420.16796875,0.045918287037045785
1420.1689453125,0.04503472222224562
1420.169921875,0.04543240740741184
1420.1708984375,0.046925231481470174
1420.171875,0.049895370370398685
1420.1728515625,0.04730416666666456
1420.173828125,0.046165277777798795
1420.1748046875,0.03992083333333273
1420.17578125,0.0424682870370276
1420.1767578125,0.04127106481481098
1420.177734375,0.03886574074072087
1420.1787109375,0.04311157407409043
1420.1796875,0.04327106481481196
1420.1806640625,0.047659259259267235
1420.181640625,0.0521972222221962
1420.1826171875,0.05495115740739659
1420.18359375,0.05847013888889586
1420.1845703125,0.05349629629630336
1420.185546875,0.05545208333332852
1420.1865234375,0.052397685185180135
1420.1875,0.05430138888891089
1420.1884765625,0.05308171296299327
1420.189453125,0.050546296296269236
1420.1904296875,0.04953449074077128
1420.19140625,0.04716203703703632
1420.1923828125,0.0481847222222177
1420.193359375,0.04481736111111501
1420.1943359375,0.048375694444448746
1420.1953125,0.04931620370371046
1420.1962890625,0.05357245370370044
1420.197265625,0.051782870370348524
1420.1982421875,0.05528495370372996
1420.19921875,0.05892337962961585
1420.2001953125,0.055829398148137234
1420.201171875,0.051880555555543384
1420.2021484375,0.052011111111117676
1420.203125,0.04798981481481125
1420.2041015625,0.0515692129629632
1420.205078125,0.05286851851850998
1420.2060546875,0.04732893518518424
1420.20703125,0.04773055555555964
1420.2080078125,0.0547460648148115
1420.208984375,0.05742384259259035
1420.2099609375,0.05961550925924983
1420.2109375,0.06165717592595527
1420.2119140625,0.06273865740739999
1420.212890625,0.06115208333337456
1420.2138671875,0.06847314814813499
1420.21484375,0.06355648148148556
1420.2158203125,0.06815925925925086
1420.216796875,0.06601481481478555
1420.2177734375,0.06280138888889632
1420.21875,0.06407638888888688
1420.2197265625,0.06182037037038702
1420.220703125,0.05832314814817935
1420.2216796875,0.061355555555560916
1420.22265625,0.06026111111110498
1420.2236328125,0.06453240740739342
1420.224609375,0.06730995370368516
1420.2255859375,0.07396875000000341
1420.2265625,0.07509606481481189
1420.2275390625,0.07102939814815305
1420.228515625,0.07328194444444282
1420.2294921875,0.07394328703702993
1420.23046875,0.07744444444442412
1420.2314453125,0.07536782407409293
1420.232421875,0.07656782407405298
1420.2333984375,0.07240925925921747
1420.234375,0.07663240740743414
1420.2353515625,0.07302245370370115
1420.236328125,0.07926967592593884
1420.2373046875,0.07723055555555867
1420.23828125,0.07598888888892281
1420.2392578125,0.08198055555553833
1420.240234375,0.08503032407405595
1420.2412109375,0.0816694444444294
1420.2421875,0.08640532407407918
1420.2431640625,0.08834722222222133
1420.244140625,0.09930856481482103
1420.2451171875,0.08851481481478832
1420.24609375,0.09322291666666514
1420.2470703125,0.09258194444447278
1420.248046875,0.09482893518521222
1420.2490234375,0.09313124999999899
1420.25,0.0948423611111351
1420.2509765625,0.09623541666667204
1420.251953125,0.09582592592594501
1420.2529296875,0.09296574074073392
1420.25390625,0.09783842592592852
1420.2548828125,0.1025145833333008
1420.255859375,0.1035826388889025
1420.2568359375,0.10509652777778299
1420.2578125,0.10917638888887085
1420.2587890625,0.1103909722221943
1420.259765625,0.11652384259258126
1420.2607421875,0.11593449074073148
1420.26171875,0.11761875000003018
1420.2626953125,0.1190900462962852
1420.263671875,0.12386249999998705
1420.2646484375,0.11949236111109164
1420.265625,0.12321898148149256
1420.2666015625,0.12102592592592618
1420.267578125,0.12510185185186626
1420.2685546875,0.12645532407407697
1420.26953125,0.13095856481479057
1420.2705078125,0.13844976851854573
1420.271484375,0.14121574074074586
1420.2724609375,0.14385601851852964
1420.2734375,0.14814351851850158
1420.2744140625,0.14971805555557693
1420.275390625,0.15052824074073964
1420.2763671875,0.152669675925923
1420.27734375,0.15194143518519493
1420.2783203125,0.15067870370370165
1420.279296875,0.15234004629632664
1420.2802734375,0.14707129629630078
1420.28125,0.1507638888888742
1420.2822265625,0.15031828703702727
1420.283203125,0.15297361111110147
1420.2841796875,0.1560162037037042
1420.28515625,0.15707175925927566
1420.2861328125,0.15990601851850067
1420.287109375,0.16184236111109263
1420.2880859375,0.1664650462962703
1420.2890625,0.16344212962963953
1420.2900390625,0.16475046296292126
1420.291015625,0.16528032407405935
1420.2919921875,0.16859259259258627
1420.29296875,0.17066643518515937
1420.2939453125,0.16543125000002457
1420.294921875,0.16455694444447166
1420.2958984375,0.16270370370371703
1420.296875,0.1645555555555701
1420.2978515625,0.16028703703703348
1420.298828125,0.16680532407408472
1420.2998046875,0.17250717592593737
1420.30078125,0.1765252314814817
1420.3017578125,0.17685185185184188
1420.302734375,0.17134583333334927
1420.3037109375,0.17308935185186375
1420.3046875,0.17994722222223064
1420.3056640625,0.17623333333332095
1420.306640625,0.17320393518520336
1420.3076171875,0.17633587962965372
1420.30859375,0.17109467592592462
1420.3095703125,0.17210648148146782
1420.310546875,0.16640462962964178
1420.3115234375,0.16794236111108246
1420.3125,0.17080254629627223
1420.3134765625,0.1708807870370093
1420.314453125,0.1729803240740652
1420.3154296875,0.17517430555555438
1420.31640625,0.1747113425925719
1420.3173828125,0.17904328703701367
1420.318359375,0.1785120370370215
1420.3193359375,0.18031643518517726
1420.3203125,0.17954884259261622
1420.3212890625,0.17544513888889643
1420.322265625,0.17727268518516612
1420.3232421875,0.1735888888888844
1420.32421875,0.1727175925925813
1420.3251953125,0.17224560185185192
1420.326171875,0.17398402777778535
1420.3271484375,0.17051481481483324
1420.328125,0.1690231481481416
1420.3291015625,0.1711375000000202
1420.330078125,0.16939722222218903
1420.3310546875,0.17311319444444506
1420.33203125,0.172478703703691
1420.3330078125,0.17346666666667282
1420.333984375,0.17572731481479859
1420.3349609375,0.17269236111110736
1420.3359375,0.16985717592595548
1420.3369140625,0.173651157407428
1420.337890625,0.1697766203703444
1420.3388671875,0.16669953703704696
1420.33984375,0.1634289351851807
1420.3408203125,0.1635912037036908
1420.341796875,0.1647817129629432
1420.3427734375,0.1605300925925793
1420.34375,0.16329004629626293
1420.3447265625,0.16631620370368916
1420.345703125,0.16290138888889982
1420.3466796875,0.1647490740740705
1420.34765625,0.16919212962961322
1420.3486328125,0.16916921296296625
1420.349609375,0.16573680555557602
1420.3505859375,0.16377314814814187
1420.3515625,0.1641386574073897
1420.3525390625,0.1626270833333505
1420.353515625,0.15614143518517515
1420.3544921875,0.15666828703706406
1420.35546875,0.15175300925927387
1420.3564453125,0.15132546296297247
1420.357421875,0.14590925925925563
1420.3583984375,0.14876203703703236
1420.359375,0.15190046296300225
1420.3603515625,0.15242916666666723
1420.361328125,0.15144120370370098
1420.3623046875,0.14858055555555838
1420.36328125,0.1558756944444452
1420.3642578125,0.1546245370370671
1420.365234375,0.15184189814814136
1420.3662109375,0.14512708333334698
1420.3671875,0.1479472222222032
1420.3681640625,0.14241435185185897
1420.369140625,0.13829814814815725
1420.3701171875,0.13707847222221337
1420.37109375,0.135740277777765
1420.3720703125,0.13654166666666762
1420.373046875,0.13174675925928342
1420.3740234375,0.1348796296296291
1420.375,0.1285673611111344
1420.3759765625,0.13056828703702392
1420.376953125,0.13470648148150027
1420.3779296875,0.13394722222224156
1420.37890625,0.13387847222221347
1420.3798828125,0.1322245370370309
1420.380859375,0.13599004629629657
1420.3818359375,0.12922777777774053
1420.3828125,0.12920486111111057
1420.3837890625,0.12647939814813156
1420.384765625,0.1252782407407593
1420.3857421875,0.12291550925928095
1420.38671875,0.12132199074073546
1420.3876953125,0.12205648148150955
1420.388671875,0.1232912037037135
1420.3896484375,0.12753009259261053
1420.390625,0.12675254629628038
1420.3916015625,0.13003171296294436
1420.392578125,0.1282543981481328
1420.3935546875,0.12997569444446272
1420.39453125,0.12711319444445093
1420.3955078125,0.13000462962962642
1420.396484375,0.12684537037038626
1420.3974609375,0.12119305555557748
1420.3984375,0.12163240740739248
1420.3994140625,0.12142500000000858
1420.400390625,0.11863472222223292
1420.4013671875,0.1165050925925971
1420.40234375,0.11522685185182732
1420.4033203125,0.11285740740739399
1420.404296875,0.11663981481479459
1420.4052734375,0.11832037037038948
1420.40625,0.12161134259258594
1420.4072265625,0.12622592592589255
1420.408203125,0.12168819444444229
1420.4091796875,0.12900300925923255
1420.41015625,0.12473773148147206
1420.4111328125,0.12405532407406127
1420.412109375,0.11929097222220737
1420.4130859375,0.1197986111111119
1420.4140625,0.11471851851853503
1420.4150390625,0.11561944444443782
1420.416015625,0.12033333333333872
1420.4169921875,0.11165138888889842
1420.41796875,0.11087453703704618
1420.4189453125,0.11402685185182795
1420.419921875,0.1124458333333409
1420.4208984375,0.11529837962963793
1420.421875,0.11606527777778661
1420.4228515625,0.11714907407403453
1420.423828125,0.11656944444443956
1420.4248046875,0.11821250000003482
1420.42578125,0.12075601851854702
1420.4267578125,0.11816851851851774
1420.427734375,0.11669421296294365
1420.4287109375,0.11384745370367341
1420.4296875,0.11201365740738434
1420.4306640625,0.10692337962964096
1420.431640625,0.11113194444446044
1420.4326171875,0.10555925925927093
1420.43359375,0.10981898148148624
1420.4345703125,0.11060370370369352
1420.435546875,0.11515416666664345
1420.4365234375,0.11667222222220279
1420.4375,0.11909837962959485
1420.4384765625,0.1140879629629609
1420.439453125,0.11773564814814311
1420.4404296875,0.11437569444444869
1420.44140625,0.11700138888890178
1420.4423828125,0.115167129629636
1420.443359375,0.11358194444440896
1420.4443359375,0.10819027777778159
1420.4453125,0.10771990740738943
1420.4462890625,0.10722569444444821
1420.447265625,0.10916273148148989
1420.4482421875,0.10560532407408502
1420.44921875,0.108885648148174
1420.4501953125,0.10940925925927257
1420.451171875,0.11305925925928145
1420.4521484375,0.11597453703705364
1420.453125,0.11579930555555887
1420.4541015625,0.1168506944444079
1420.455078125,0.11568981481479691
1420.4560546875,0.11997523148144976
1420.45703125,0.11799560185183205
1420.4580078125,0.11408379629629309
1420.458984375,0.11151412037035228
1420.4599609375,0.10685347222221421
1420.4609375,0.11372314814813429
1420.4619140625,0.10638148148151476
1420.462890625,0.10642407407408441
1420.4638671875,0.1081752314815123
1420.46484375,0.11114490740741874
1420.4658203125,0.1104837962962979
1420.466796875,0.10976365740740038
1420.4677734375,0.11270069444440918
1420.46875,0.11519861111111948
1420.4697265625,0.11214745370372206
1420.470703125,0.11057916666664334
1420.4716796875,0.11416111111111599
1420.47265625,0.11224560185183849
1420.4736328125,0.10832986111111398
1420.474609375,0.10776180555555377
1420.4755859375,0.10451574074071923
1420.4765625,0.10258449074071861
1420.4775390625,0.1087067129629584
1420.478515625,0.10622083333332698
1420.4794921875,0.1075851851851732
1420.48046875,0.10788240740740465
1420.4814453125,0.1139831018518591
1420.482421875,0.11526388888888049
1420.4833984375,0.11602453703704114
1420.484375,0.11789583333333267
1420.4853515625,0.11674583333332592
1420.486328125,0.11618518518518081
1420.4873046875,0.11262407407406459
1420.48828125,0.11236319444445172
1420.4892578125,0.1085171296296364
1420.490234375,0.10567337962962468
1420.4912109375,0.10448842592588913
1420.4921875,0.10749629629632389
1420.4931640625,0.1075319444444591
1420.494140625,0.10701898148150567
1420.4951171875,0.11187754629630765
1420.49609375,0.11031134259258489
1420.4970703125,0.11464490740739193
1420.498046875,0.11840902777778659
1420.4990234375,0.1161465277777898
1420.5,0.11996342592592012
1420.5009765625,0.11906875000000562
1420.501953125,0.11344675925926308
1420.5029296875,0.11624236111110595
1420.50390625,0.11332592592595678
1420.5048828125,0.11215532407406992
1420.505859375,0.11206898148149295
1420.5068359375,0.11045046296297918
1420.5078125,0.11182175925923009
1420.5087890625,0.10903009259257825
1420.509765625,0.11613842592591644
1420.5107421875,0.12058865740740282
1420.51171875,0.11543240740742
1420.5126953125,0.1155912037037096
1420.513671875,0.12469953703706001
1420.5146484375,0.12684745370372247
1420.515625,0.12500810185183905
1420.5166015625,0.11784282407407315
1420.517578125,0.12075416666666652
1420.5185546875,0.11618564814814876
1420.51953125,0.11575486111108084
1420.5205078125,0.11269398148151029
1420.521484375,0.11212523148147058
1420.5224609375,0.10894282407407387
1420.5234375,0.1133006944444605
1420.5244140625,0.11819722222220629
1420.525390625,0.11429398148147936
1420.5263671875,0.11963912037036999
1420.52734375,0.12106666666665254
1420.5283203125,0.1232840277777864
1420.529296875,0.12044884259261855
1420.5302734375,0.12069675925930512
1420.53125,0.1201784722222259
1420.5322265625,0.1196092592592627
1420.533203125,0.11922476851853023
1420.5341796875,0.11167083333330435
1420.53515625,0.1137782407407189
1420.5361328125,0.11346180555555405
1420.537109375,0.11623726851850139
1420.5380859375,0.11698009259258221
1420.5390625,0.11626458333332297
1420.5400390625,0.12253009259257175
1420.541015625,0.12094375000000927
1420.5419921875,0.12466157407408904
1420.54296875,0.12411134259261701
1420.5439453125,0.1307363425926227
1420.544921875,0.13081666666666691
1420.5458984375,0.129117361111103
1420.546875,0.12509976851850702
1420.5478515625,0.11972870370366286
1420.548828125,0.12260856481478663
1420.5498046875,0.1173449074074091
1420.55078125,0.11322106481480518
1420.5517578125,0.11946666666667143
1420.552734375,0.11589143518513847
1420.5537109375,0.11494050925926172
1420.5546875,0.11576550925923854
1420.5556640625,0.12080023148147628
1420.556640625,0.12179490740739697
1420.5576171875,0.12412037037036869
1420.55859375,0.12509166666668442
1420.5595703125,0.12409120370372723
1420.560546875,0.12552592592590284
1420.5615234375,0.12146203703701836
1420.5625,0.12078726851854417
1420.5634765625,0.12092708333331935
1420.564453125,0.1195081018518602
1420.5654296875,0.11395787037036696
1420.56640625,0.11286365740739625
1420.5673828125,0.11776851851853988
1420.568359375,0.12029490740740167
1420.5693359375,0.12025300925923857
1420.5703125,0.1187974537037004
1420.5712890625,0.12526712962963252
1420.572265625,0.13079999999998446
1420.5732421875,0.12787754629630932
1420.57421875,0.1277692129629682
1420.5751953125,0.12621944444444028
1420.576171875,0.12754143518520572
1420.5771484375,0.12452824074072709
1420.578125,0.124321759259247
1420.5791015625,0.12417037037038008
1420.580078125,0.11851388888889682
1420.5810546875,0.11827060185181616
1420.58203125,0.12028912037036847
1420.5830078125,0.11613819444442933
1420.583984375,0.12029421296295975
1420.5849609375,0.1203361111111011
1420.5859375,0.1193118055555684
1420.5869140625,0.12728171296295085
1420.587890625,0.13296157407403705
1420.5888671875,0.12868657407408696
1420.58984375,0.13248171296294078
1420.5908203125,0.1310189814814787
1420.591796875,0.1325530092592511
1420.5927734375,0.13250833333333525
1420.59375,0.12968217592594072
1420.5947265625,0.1262918981481663
1420.595703125,0.1222462962962983
1420.5966796875,0.1246520833333447
1420.59765625,0.12234537037039159
1420.5986328125,0.12500578703704585
1420.599609375,0.12451342592593434
1420.6005859375,0.1324055555555591
1420.6015625,0.13724629629631166
1420.6025390625,0.1317370370370289
1420.603515625,0.13115694444444378
1420.6044921875,0.13655902777776624
1420.60546875,0.14041805555555933
1420.6064453125,0.13991319444444783
1420.607421875,0.1326618055555448
1420.6083984375,0.13058564814814871
1420.609375,0.1296145833333151
1420.6103515625,0.13181689814816966
1420.611328125,0.1288557870370189
1420.6123046875,0.12640370370366852
1420.61328125,0.12425740740741492
