timestamp,relative_power
2023-01-21 22:48:01,0.04392180267827716
2023-01-21 22:49:01,0.04630798154006581
2023-01-21 22:50:01,0.048087656336813625
2023-01-21 22:51:01,0.04952017666201695
2023-01-21 22:52:01,0.05237220918234233
2023-01-21 22:53:01,0.05434185687881939
2023-01-21 22:54:01,0.06046733113356156
2023-01-21 22:55:01,0.06417627422299235
2023-01-21 22:56:01,0.066997141431665
2023-01-21 22:57:01,0.06931611162136683
2023-01-21 22:58:01,0.0703115045752963
2023-01-21 22:59:01,0.07602749373518773
2023-01-21 23:00:01,0.07633372679751835
2023-01-21 23:01:01,0.07688467530700356
2023-01-21 23:02:01,0.07977437720402243
2023-01-21 23:03:01,0.07996651812543167
2023-01-21 23:04:01,0.08220201948044527
2023-01-21 23:05:01,0.08117248018505223
2023-01-21 23:06:01,0.08440852354548574
2023-01-21 23:07:01,0.08506109807123091
2023-01-21 23:08:01,0.0868594720549708
2023-01-21 23:09:01,0.08793237178396832
2023-01-21 23:10:01,0.08679849644521495
2023-01-21 23:11:01,0.08960771053735579
2023-01-21 23:12:01,0.09121123357258618
2023-01-21 23:13:01,0.0921993094533449
2023-01-21 23:14:01,0.09336191107936133
2023-01-21 23:15:01,0.09494266988694916
2023-01-21 23:16:01,0.09605920105226072
2023-01-21 23:17:01,0.09753128777312821
2023-01-21 23:18:01,0.10036814414169219
2023-01-21 23:19:01,0.10043995985984926
2023-01-21 23:20:01,0.10328765633681398
2023-01-21 23:21:01,0.1041497159574098
2023-01-21 23:22:01,0.10810256148586506
2023-01-21 23:23:01,0.1108610980712312
2023-01-21 23:24:01,0.11198359129616327
2023-01-21 23:25:01,0.113511775578006
2023-01-21 23:26:01,0.11828467530700357
2023-01-21 23:27:01,0.11762668072705762
2023-01-21 23:28:01,0.12070093546960513
2023-01-21 23:29:01,0.1266692281525323
2023-01-21 23:30:01,0.12359551541540467
2023-01-21 23:31:01,0.12613914685171881
2023-01-21 23:32:01,0.13039524441269437
2023-01-21 23:33:01,0.1352464639248896
2023-01-21 23:34:01,0.1320337267975187
2023-01-21 23:35:01,0.13501611162136695
2023-01-21 23:36:01,0.1327526969872205
2023-01-21 23:37:01,0.13392776473789794
2023-01-21 23:38:01,0.13413589481919877
2023-01-21 23:39:01,0.1324760032202829
2023-01-21 23:40:01,0.13098901135036387
2023-01-21 23:41:01,0.13028386229887343
2023-01-21 23:42:01,0.13161638262407674
2023-01-21 23:43:01,0.12959172137746452
2023-01-21 23:44:01,0.12687085416879174
2023-01-21 23:45:01,0.12289172137746424
2023-01-21 23:46:01,0.1184667891281417
2023-01-21 23:47:01,0.11622722273247799
2023-01-21 23:48:01,0.11361882164846711
2023-01-21 23:49:01,0.10671584061865635
2023-01-21 23:50:01,0.10359253438559433
2023-01-21 23:51:01,0.09854023086255895
2023-01-21 23:52:01,0.09449199238017413
2023-01-21 23:53:01,0.08700933655361585
2023-01-21 23:54:01,0.08112559671621761
2023-01-21 23:55:01,0.0758307457677079
2023-01-21 23:56:01,0.07120852354548585
2023-01-21 23:57:01,0.06427410620131209
2023-01-21 23:58:01,0.055739146851718886
2023-01-21 23:59:01,0.05303724983274867
2023-01-22 00:00:01,0.046194973409984456
2023-01-22 00:01:01,0.04024808994114962
2023-01-22 00:02:01,0.03923779183816873
2023-01-22 00:03:01,0.03454646392488945
2023-01-22 00:04:01,0.032461640076651296
2023-01-22 00:05:01,0.029026138721637573
2023-01-22 00:06:01,0.02329605742082451
2023-01-22 00:07:01,0.022989824358493848
2023-01-22 00:08:01,0.01743508181106844
2023-01-22 00:09:01,0.014147818938439931
2023-01-22 00:10:01,0.013986301323263608
2023-01-22 00:11:01,0.008332642786678356
2023-01-22 00:12:01,0.00595649102516066
2023-01-22 00:13:01,0.0012131305915563592
2023-01-22 00:14:01,-0.0016039425791751977
2023-01-22 00:15:01,-0.007243779977549422
2023-01-22 00:16:01,-0.011392560465354227
2023-01-22 00:17:01,-0.013007736617116013
2023-01-22 00:18:01,-0.01577928133256298
2023-01-22 00:19:01,-0.018175758297332614
2023-01-22 00:20:01,-0.022279552335273036
2023-01-22 00:21:01,-0.02368957943554396
2023-01-22 00:22:01,-0.026153807077820404
2023-01-22 00:23:01,-0.027444863988389676
2023-01-22 00:24:01,-0.026641882958578972
2023-01-22 00:25:01,-0.029509904638795933
2023-01-22 00:26:01,-0.03041884772822678
2023-01-22 00:27:01,-0.02985624610221047
2023-01-22 00:28:01,-0.031216408703836775
2023-01-22 00:29:01,-0.03368795341928382
2023-01-22 00:30:01,-0.03572779081765785
2023-01-22 00:31:01,-0.034403942579175346
2023-01-22 00:32:01,-0.034645134991099384
2023-01-22 00:33:01,-0.033479010329852975
2023-01-22 00:34:01,-0.0352031295710456
2023-01-22 00:35:01,-0.03574486398838953
2023-01-22 00:36:01,-0.035201503554785366
2023-01-22 00:37:01,-0.034519931739067186
2023-01-22 00:38:01,-0.03665109705072009
2023-01-22 00:39:01,-0.03760611060085534
2023-01-22 00:40:01,-0.039738630926058824
2023-01-22 00:41:01,-0.04043998593960888
2023-01-22 00:42:01,-0.03907331927294232
2023-01-22 00:43:01,-0.0369120726604762
2023-01-22 00:44:01,-0.04068768241657348
2023-01-22 00:45:01,-0.039610988649635935
2023-01-22 00:46:01,-0.038650284042589966
2023-01-22 00:47:01,-0.040100961549365176
2023-01-22 00:48:01,-0.04153673390708864
2023-01-22 00:49:01,-0.04326979623771186
2023-01-22 00:50:01,-0.04377413228107235
2023-01-22 00:51:01,-0.04031451168486637
2023-01-22 00:52:01,-0.0448966255060046
2023-01-22 00:53:01,-0.0416741322810724
2023-01-22 00:54:01,-0.04026193715912129
2023-01-22 00:55:01,-0.039476029300042466
2023-01-22 00:56:01,-0.03628253336508319
2023-01-22 00:57:01,-0.03774621900193959
2023-01-22 00:58:01,-0.03675082604801001
2023-01-22 00:59:01,-0.03726952523500217
2023-01-22 01:00:01,-0.03994892902903989
2023-01-22 01:01:01,-0.03715678810763065
2023-01-22 01:02:01,-0.038679552335272864
2023-01-22 01:03:01,-0.039276029300042654
2023-01-22 01:04:01,-0.041177384313592774
2023-01-22 01:05:01,-0.03882182875803738
2023-01-22 01:06:01,-0.03833835992334871
2023-01-22 01:07:01,-0.03826058214557114
2023-01-22 01:08:01,-0.03856789921874171
2023-01-22 01:09:01,-0.03697088024855208
2023-01-22 01:10:01,-0.03650909163066583
2023-01-22 01:11:01,-0.03929635450329487
2023-01-22 01:12:01,-0.039575758297332356
2023-01-22 01:13:01,-0.03882887482849808
2023-01-22 01:14:01,-0.03917060924584192
2023-01-22 01:15:01,-0.03924730301277975
2023-01-22 01:16:01,-0.040866815207901586
2023-01-22 01:17:01,-0.039351368053430334
2023-01-22 01:18:01,-0.041102858568335204
2023-01-22 01:19:01,-0.03875895612931078
2023-01-22 01:20:01,-0.03952264176616726
2023-01-22 01:21:01,-0.038602316562915184
2023-01-22 01:22:01,-0.03886085314828107
2023-01-22 01:23:01,-0.0384551620913705
2023-01-22 01:24:01,-0.03920041954394508
2023-01-22 01:25:01,-0.040332126861018364
2023-01-22 01:26:01,-0.04032047374448699
2023-01-22 01:27:01,-0.03933456588540853
2023-01-22 01:28:01,-0.03892968783662795
2023-01-22 01:29:01,-0.040338359923348874
2023-01-22 01:30:01,-0.039027248812237826
2023-01-22 01:31:01,-0.04064134095315886
2023-01-22 01:32:01,-0.03799499948974439
2023-01-22 01:33:01,-0.03703700490979867
2023-01-22 01:34:01,-0.037035649896248524
2023-01-22 01:35:01,-0.039141882958579316
2023-01-22 01:36:01,-0.03680882062795581
2023-01-22 01:37:01,-0.04111722171196673
2023-01-22 01:38:01,-0.04002643580410753
2023-01-22 01:39:01,-0.03716058214557105
2023-01-22 01:40:01,-0.03735597509950051
2023-01-22 01:41:01,-0.03955841412389074
2023-01-22 01:42:01,-0.036531042850177844
2023-01-22 01:43:01,-0.039166544205191896
2023-01-22 01:44:01,-0.04136735721332157
2023-01-22 01:45:01,-0.0423638341780913
2023-01-22 01:46:01,-0.04270069054665503
2023-01-22 01:47:01,-0.044616137701126844
2023-01-22 01:48:01,-0.045406381603565554
2023-01-22 01:49:01,-0.042183617375923466
2023-01-22 01:50:01,-0.04583510789082859
2023-01-22 01:51:01,-0.04558090734882323
2023-01-22 01:52:01,-0.043442695966709154
2023-01-22 01:53:01,-0.045180365343403146
2023-01-22 01:54:01,-0.04868280436779319
2023-01-22 01:55:01,-0.04611261466589612
2023-01-22 01:56:01,-0.047761395153701355
2023-01-22 01:57:01,-0.04746573119706152
2023-01-22 01:58:01,-0.042097167511424956
2023-01-22 01:59:01,-0.047190392443673866
2023-01-22 02:00:01,-0.04948849542470386
2023-01-22 02:01:01,-0.04750177455749533
2023-01-22 02:02:01,-0.0447594981347307
2023-01-22 02:03:01,-0.0472139696794463
2023-01-22 02:04:01,-0.04522074474719693
2023-01-22 02:05:01,-0.050147574015489464
2023-01-22 02:06:01,-0.04907684230817258
2023-01-22 02:07:01,-0.04460150355478505
2023-01-22 02:08:01,-0.04530312957104531
2023-01-22 02:09:01,-0.046967357213321646
2023-01-22 02:10:01,-0.04085597509950061
2023-01-22 02:11:01,-0.046059227132021
2023-01-22 02:12:01,-0.044749471034460093
2023-01-22 02:13:01,-0.044001232552075165
2023-01-22 02:14:01,-0.04543375287727834
2023-01-22 02:15:01,-0.044758414123891074
2023-01-22 02:16:01,-0.043938088920638704
2023-01-22 02:17:01,-0.040854891088660465
2023-01-22 02:18:01,-0.044029958839337933
2023-01-22 02:19:01,-0.0436115306550562
2023-01-22 02:20:01,-0.044779281332562856
2023-01-22 02:21:01,-0.04725516209137047
2023-01-22 02:22:01,-0.04532508079055764
2023-01-22 02:23:01,-0.03917006724042191
2023-01-22 02:24:01,-0.03742968783662787
2023-01-22 02:25:01,-0.036690934449094166
2023-01-22 02:26:01,-0.037050013039879925
2023-01-22 02:27:01,-0.03600258756562524
2023-01-22 02:28:01,-0.037866544205191505
2023-01-22 02:29:01,-0.03471586669841679
2023-01-22 02:30:01,-0.03429879352768489
2023-01-22 02:31:01,-0.03435949813473097
2023-01-22 02:32:01,-0.034504755587305425
2023-01-22 02:33:01,-0.03261396967944629
2023-01-22 02:34:01,-0.0343773843135927
2023-01-22 02:35:01,-0.03559689650871463
2023-01-22 02:36:01,-0.03510746561440569
2023-01-22 02:37:01,-0.0390651891916416
2023-01-22 02:38:01,-0.035952181061560375
2023-01-22 02:39:01,-0.03203158485559799
2023-01-22 02:40:01,-0.03125407808053021
2023-01-22 02:41:01,-0.03278795341928377
2023-01-22 02:42:01,-0.03320123255207517
2023-01-22 02:43:01,-0.030692018459934023
