V_LSR,T_brightness
263.449620390162,-0.0530972223235171
263.037392655383,0.784914459850494
262.625162810055,0.318992097110973
262.212932964694,-0.798534032509309
261.800705229949,-0.768509733689289
261.388477495171,-1.02678084806996
260.976247649843,-1.03534052069217
260.564017804482,-0.411852439588737
260.151790069737,-1.07888003441054
259.739562334958,0.789150527118721
259.32733248963,1.82564794572974
258.915102644269,0.481882285522033
258.502874909524,0.876075788802007
258.090647174745,0.277293876281052
257.678417329418,0.158556840514567
257.266187484056,0.217205013015084
256.853959749311,-1.36928303120557
256.441732014533,-0.404375947799709
256.029502169205,0.425253182416867
255.617272323844,0.607747532708125
255.205044589099,-0.291791446618998
254.79281685432,-3.07400935102899
254.380587008992,-1.89456532145891
253.968357163631,0.0946086081249398
253.556129428886,0.639132742497996
253.143901694108,-0.316024052849848
252.73167184878,-1.25910294499017
252.319442003419,-0.0962443576525676
251.907214268673,-0.292067060253411
251.494986533895,0.698326739441365
251.082756688567,2.10623198008882
250.670526843206,0.484873358055387
250.258299108461,0.956036241847473
249.846071373682,-0.505156627933523
249.433841528355,0.0164068514769617
249.021611682993,-0.817931075009907
248.609383948248,-0.791923839300139
248.19715621347,1.0892709005638
247.784926368142,0.253866022475894
247.372696522781,-0.888426710794127
246.960468788036,0.186091998847768
246.548241053257,-1.15148924621393
246.136011207929,-0.299547692368677
245.723781362568,0.471549040897164
245.311553627823,0.167842880615076
244.899325893045,-0.198357505532128
244.487096047717,-1.4036164586155
244.074866202356,1.48995826882268
243.66263846761,0.957656134849929
243.250410732832,-0.66451718541108
242.838180887504,0.431201074796865
242.425951042143,0.39344889344201
242.013723307398,1.05818115181034
241.601495572619,1.0795015433127
241.189265727292,0.234821777168298
240.77703588193,-1.25482737198353
240.364808147185,-0.904008357054259
239.95258041244,-0.151388978473165
239.540350567079,0.0282690902215457
239.128120721718,0.807516503761901
238.715892986973,1.77016572505128
238.303665252227,0.850627863336914
237.891435406866,-0.532451258364031
237.479205561505,0.256477687546397
237.06697782676,1.54930051540952
236.654750092015,0.766724311285412
236.242520246654,-0.899561791377472
235.830290401293,1.32499115392624
235.418062666547,1.74656604149812
235.005834931802,1.93424542578181
234.593605086441,-0.673975068671329
234.18137524108,-0.703339863235632
233.769147506335,-0.082793461015612
233.35691977159,0.362179443749429
232.944689926228,-0.361839295162657
232.532460080867,0.745385008190832
232.120232346122,-0.745354287641634
231.708004611377,0.200623713824854
231.295774766016,0.598438839286583
230.883544920655,1.0009733993228
230.47131718591,0.773738494421357
230.059089451164,0.200104690191203
229.646859605803,-0.830375985682855
229.234629760442,-0.704973701637172
228.822402025697,-0.164097434391381
228.410174290952,-0.946722120622887
227.997944445591,0.385004402634115
227.585714600229,0.371557967473288
227.173486865484,0.119469635234653
226.761259130739,0.427465524480706
226.349029285378,0.762707768216245
225.936799440017,0.362763531466848
225.524571705272,-0.585070060673699
225.112343970527,-0.128854462564348
224.700114125165,0.211789177170635
224.287884279838,-0.609230515973435
223.875656545059,0.350764475616309
223.463428810314,0.100608895831378
223.051198964953,-0.877672351614139
222.638969119625,0.0238574066723931
222.226741384846,-1.36239118558579
221.814513650101,0.18815473178007
221.40228380474,1.9856002041496
220.990053959412,-0.61436717988021
220.577826224634,-0.861155538098103
220.165598489889,1.03906962995826
219.753368644528,0.282407476776829
219.3411387992,-0.343368055923515
218.928911064421,0.178069759369215
218.516683329676,1.02085102419957
218.104453484315,-0.855076349102012
217.692223638987,-1.0150843529539
217.279995904209,-0.152332557464607
216.867768169464,-0.305805209365749
216.455538324102,0.414776038810663
216.043308478774,-0.450983925711709
215.631080743996,-0.9036411689379
215.218853009251,0.616364949692167
214.80662316389,-0.514874150867563
214.394393318562,0.530777061828589
213.982165583783,-0.236343169684421
213.569937849038,0.398662343527629
213.157708003677,0.955740733254959
212.745478158349,1.81521082711003
212.333250423571,0.190258410532902
211.921022688826,-0.677741710756733
211.508792843465,-0.0472061675934832
211.096562998137,0.359876371032648
210.684335263358,-0.773881183662073
210.272107528613,-0.867500248487289
209.859877683252,-2.11226090271303
209.447647837924,-1.61030918556763
209.035420103146,-0.807702435316074
208.6231923684,-0.171167422141419
208.210962523039,-0.148528414832274
207.798732677711,0.00953453401371362
207.386504942933,-1.60998540983891
206.974277208188,-0.72044252017692
206.562047362827,-0.439148039088119
206.149817517499,-0.0934285398088477
205.73758978272,0.821911522810591
205.325362047975,0.650474188452838
204.913132202614,0.28039320816206
204.500902357286,-0.54916904548617
204.088674622508,-0.301155089337605
203.676446887763,-1.25813400214932
203.264217042401,-1.2461925519928
202.851987197074,0.111644262477999
202.439759462295,0.0869279595160268
202.02753172755,-0.526641470518447
201.615301882189,0.109023620830762
201.203072036861,0.668278431770887
200.790844302083,0.499107248624437
200.378616567337,0.0746970478307212
199.966386721976,-1.69669245054119
199.554156876648,-1.32618952043529
199.14192914187,-0.457680390260952
198.729701407125,0.491553306424889
198.317471561764,-0.584203448334161
197.905241716436,-0.421086306381861
197.493013981657,0.717632473637732
197.080786246912,0.866073988475508
196.668556401551,-0.405369052232954
196.256326556223,-1.02997974632526
195.844098821445,-0.968579607797894
195.4318710867,-0.559311234078461
195.019641241338,-1.36962639609631
194.607411396011,-0.861550970675038
194.195183661232,0.95552608127208
193.782955926487,-0.5837378413813
193.370726081159,-0.101905712778771
192.958496235798,1.52822151942392
192.546268501053,0.0102518304092243
192.134040766274,0.570211813925452
191.721810920946,0.500812083634093
191.309581075585,0.428034972920372
190.89735334084,-0.344864638870554
190.485125606062,0.201674833073646
190.072895760734,-0.0416751541000107
189.660665915373,0.538120153956353
189.248438180628,1.28913033222365
188.836210445849,0.289504746020429
188.423980600521,0.152406039980931
188.01175075516,0.498367444371141
187.599523020415,1.09159683693898
187.187295285637,1.37133428701896
186.775065440309,1.44086852810798
186.362835594948,0.893490276837877
185.950607860202,-0.380454068045104
185.538380125424,0.2746406015158
185.126150280096,-0.417975075850091
184.713920434735,-0.0691547050685184
184.30169269999,-0.355766708281839
183.889464965211,0.241676513557863
183.477235119883,-0.757516654969779
183.065005274522,-0.848927734664727
182.652777539777,1.24956989882313
182.240549804999,-0.346757899953619
181.828319959671,0.981870173175587
181.41609011431,0.231262401471467
181.003862379565,-0.582369170917161
180.591634644786,-0.594946460297788
180.179404799458,-0.0247560868915055
179.767174954097,0.161042293060548
179.354947219352,0.917512728999951
178.942719484574,-0.501556964623342
178.530489639246,-1.0135134000222
178.118259793884,-0.414521910560678
177.706032059139,-0.253805500978649
177.293804324361,-0.254821129909844
176.881574479033,0.0719702131632207
176.469344633672,-0.178778652771278
176.057116898927,-0.559240472901472
175.644889164148,-0.174376700326846
175.23265931882,0.217677221998064
174.820429473459,0.848130834926046
174.408201738714,0.912078238456933
173.995974003936,-0.075292530496851
173.583744158608,-0.628757335410418
173.171514313247,-0.653653963968255
172.759286578502,-0.774459115387483
172.347058843723,-0.298763305943007
171.934828998395,-2.4134479318743
171.522599153034,-1.51500714184634
171.110371418289,0.84794774898015
170.69814368351,0.862843214016131
170.285913838183,0.03004122948348
169.873683992821,0.754505668268848
169.461456258076,-1.74157818114183
169.049228523298,-0.799090033258866
168.63699867797,-1.06897400977121
168.224768832609,-0.921404559576958
167.812541097864,-2.04919407218073
167.400313363085,-0.975458681436852
166.988083517757,0.570275099716389
166.575853672396,-0.577968394799356
166.163625937651,0.923886621603948
165.751398202873,1.70628396012986
165.339168357545,1.13898052662821
164.926938512184,-0.384062716221912
164.514710777438,-0.251253296407061
164.10248304266,0.989485920048862
163.690253197332,0.720749870732236
163.278023351971,-0.00907322201592464
162.865795617226,-0.48565017780872
162.453567882447,-0.181989405435226
162.04133803712,-0.574339912159681
161.629108191758,0.360930113592392
161.216880457013,0.136394897056341
160.804652722268,1.51629577614392
160.392422876907,1.53373325794906
159.980193031546,-1.16061490917669
159.567965296801,-1.43550537093183
159.155737562055,0.469270747112981
158.743507716694,0.387338342260787
158.331277871333,0.758010519766957
157.919050136588,-0.362829313760919
157.506822401843,-0.930549609201963
157.094592556482,-1.2408108263966
156.682362711121,-1.2876995371708
156.270134976375,-1.08798248353451
155.85790724163,-1.13999757859115
155.445677396269,-0.46495205012946
155.033447550908,-0.452937327204205
154.621219816163,1.31507444330512
154.208992081418,1.61104218930839
153.796762236056,0.172146049990278
153.384532390695,0.227438897954203
152.97230465595,-0.186158477061138
152.560076921205,0.0776943989673864
152.147847075844,-0.587608332870445
151.735617230483,-1.27656606162324
151.323389495738,-1.03215636337851
150.911161760992,1.16619387508861
150.498931915631,2.27529968672081
150.08670207027,-0.596609860114823
149.674474335525,-0.460925353944814
149.26224660078,0.400184861793745
148.850016755419,0.471124700390444
148.437786910057,-0.0391684621458719
148.025559175312,-0.11800933671843
147.613331440567,0.959069090598451
147.201101595206,0.826897664771124
146.788871749878,0.660824442770213
146.3766440151,0.0281853987478424
145.964416280355,0.587475737462396
145.552186434993,-0.777719886937216
145.139956589666,-0.672831074636932
144.727728854887,-0.0178029078037465
144.315501120142,0.241596255841159
143.903271274781,1.38260843980586
143.491041429453,1.25038036815256
143.078813694675,-0.451989922687892
142.666585959929,0.355341360660512
142.254356114568,1.5877975553978
141.84212626924,0.531344736971098
141.429898534462,0.212137088699349
141.017670799717,0.760896612479439
140.605440954356,0.425279789302198
140.193211109028,0.7368159615206
139.780983374249,0.246022882504123
139.368755639504,0.382844504283952
138.956525794143,-0.144361774441666
138.544295948815,0.0268293203303767
138.132068214037,0.0385801827193788
137.719840479292,0.0424947796522339
137.30761063393,0.779124750426654
136.895380788602,2.13989719809693
136.483153053824,0.0726703851519357
136.070925319079,-0.0409018736585409
135.658695473718,-0.594802715367088
135.24646562839,0.195089776740778
134.834237893611,0.536223430091477
134.422010158866,-0.391661291275444
134.009780313505,-1.1081794774071
133.597550468177,0.544054581537473
133.185322733399,0.182418170666617
132.773094998654,-0.0344420751655754
132.360865153293,-0.384397441709869
131.948635307965,-0.449419407971545
131.536407573186,-0.0351732128538327
131.124179838441,-0.883906077244243
130.71194999308,-0.245133621172879
130.299720147752,-1.06015606982582
129.887492412974,0.202902220120309
129.475264678229,-0.00149710445788998
129.063034832867,0.138569006938999
128.650804987539,-0.699019176044912
128.238577252761,1.16886319112376
127.826349518016,1.29086927545851
127.414119672655,-0.427358470992639
127.001889827327,0.536968243072502
126.589662092548,0.508903494717879
126.177434357803,-0.309428444027734
125.765204512442,0.390946327082892
125.352974667114,-0.0802057406112784
124.940746932336,0.739320712390715
124.528519197591,1.12423730361755
124.11628935223,0.634648800445778
123.704059506902,-0.911727277813867
123.291831772123,0.471636373352972
122.879604037378,0.689802198764939
122.467374192017,1.78486870535161
122.055144346689,1.37607581156203
121.642916611911,-0.213861119531533
121.230688877165,0.0564944182186817
120.818459031804,0.0133930673345031
120.406229186476,-0.624727935743271
119.994001451698,0.140822349407822
119.581773716953,-0.00621306991465254
119.169543871592,-0.754142162838795
118.757314026264,-1.15572337247552
118.345086291485,-1.11842634226877
117.93285855674,-0.45931874539688
117.520628711379,0.157797230208649
117.108398866051,-0.427220817082667
116.696171131273,-1.38331219194959
116.283943396528,0.446023996489036
115.871713551166,0.0874637041716912
115.459483705839,-1.28765057070929
115.047255971093,0.522482725923833
114.635028236315,0.487705830264964
114.222798390987,-0.0293786898225417
113.810568545626,-0.7708496050309
113.398340810881,-0.518467009305253
112.986113076102,0.520727389932423
112.573883230775,1.01578619928451
112.161653385413,-0.217713065361178
111.749425650668,-0.146975591685118
111.33719791589,0.575091227441131
110.924968070562,0.327160510797784
110.512738225201,0.873450720925424
110.100510490456,1.25796439354786
109.688282755677,0.843291240910299
109.276052910349,-0.542505430256195
108.863823064988,-0.078167084045992
108.451595330243,0.0891562922478784
108.039367595465,0.209960331061021
107.627137750137,0.137775416709701
107.214907904776,-0.390545003054457
106.80268017003,-0.16134154781837
106.390452435252,-0.688559962618173
105.978222589924,-0.571228896858555
105.565992744563,-0.809871022342186
105.153765009818,1.09794001726328
104.741537275039,1.29690830225215
104.329307429711,-0.313599360123465
103.91707758435,-0.0694109655095723
103.504849849605,0.238581969038384
103.092622114827,-0.85750447212706
102.680392269499,-0.88863518801025
102.268162424138,1.25291268935762
101.855934689393,0.260275721295292
101.443706954614,-1.23527630511897
101.031477109286,0.0598560060950017
100.619247263925,0.397640363813661
100.20701952918,-0.692195343065416
99.7947917944015,-1.11897793609984
99.3825619490736,-0.583122794227533
98.9703321037125,-0.0823121609441291
98.5581043689673,-1.33053329289661
98.1458766341889,-1.0390531594971
97.733646788861,0.129665988360157
97.3214169434999,-0.998209491875432
96.9091892087547,0.90544847128715
96.4969614739763,0.764214900919178
96.0847316286484,0.417800126713646
95.6725017832873,-0.189831666494996
95.2602740485421,-1.36593807784619
94.8480463137637,-0.410724058366819
94.4358164684358,0.33590254714194
94.0235866230746,1.13612153954056
93.6113588883295,0.478330634984468
93.1991311535511,0.0457600684488035
92.7869013082232,0.625944308879117
92.374671462862,0.117225867739918
91.9624437281169,-0.71152150352777
91.5502159933385,0.228885453981345
91.1379861480106,-1.08054823598741
90.7257563026494,-0.056046186108663
90.3135285679043,-0.0908567739773893
89.9013008331259,-0.436294287155125
89.489070987798,0.250366413112358
89.0768411424368,-0.454456112736445
88.6646134076917,-0.615178441737418
88.2523856729133,-0.175712422522288
87.8401558275854,0.758122690358535
87.4279259822242,0.55138039346939
87.0156982474791,1.41954204473812
86.6034705127007,-0.108461753074826
86.1912406673728,-1.22829613688738
85.7790108220116,-0.800783745629746
85.3667830872665,-0.406120579996985
84.954555352488,-0.980484186903841
84.5423255071602,-0.297576206392336
84.130095661799,0.162924767431253
83.7178679270538,0.480352211663622
83.3056401923087,-0.254451694187821
82.8934103469475,-0.845205915565293
82.4811805015864,-0.310418718973537
82.0689527668412,-0.441705029307499
81.6567250320961,-0.526167147978745
81.2444951867349,0.439515270272326
80.8322653413738,0.904791492762659
80.4200376066286,1.57566144105694
80.0078098718835,1.33170199732457
79.5955800265223,0.517438078863954
79.1833501811612,0.265860168218037
78.771122446416,-0.429866921797082
78.3588947116709,0.123107364052446
77.9466648663097,0.381990636069997
77.5344350209485,0.398198679904908
